date,campaign,channel,keyword,device,geography,audience_segment,impressions,clicks,cost,landing_page_visits,application_starts,conversions,revenue,customer_quality_score,ctr,cpc,conversion_rate,cpa,roas,visit_rate,application_start_rate,final_conversion_rate
2026-02-10,Travel Rewards Campaign,Bing Search,premium credit card,Tablet,Delhi,Students,2714,139,3679.44,85,33,4,17028.57,50.5,0.05121591746499631,26.470791366906475,0.02877697841726619,919.86,4.6280330702498205,0.6115107913669064,0.38823529411764707,0.12121212121212122
2026-03-30,Credit Card Acquisition,Meta,low annual fee card,Mobile,Delhi,Frequent Travelers,3554,53,773.5,40,10,1,16415.17,74.1,0.014912774338773213,14.59433962264151,0.018867924528301886,773.5,21.221939237233354,0.7547169811320755,0.25,0.1
2026-03-03,SME Acquisition Campaign,Display,no annual fee credit card,Mobile,Delhi,Premium Customers,1730,51,576.25,42,18,1,20166.18,87.7,0.029479768786127167,11.299019607843137,0.0196078431372549,576.25,34.995540130151845,0.8235294117647058,0.42857142857142855,0.05555555555555555
2026-01-10,SME Acquisition Campaign,Google Search,credit card for business,Mobile,Mumbai,Premium Customers,2787,153,4307.93,124,24,3,69885.65,80.3,0.05489773950484392,28.15640522875817,0.0196078431372549,1435.9766666666667,16.222559326637153,0.8104575163398693,0.1935483870967742,0.125
2026-01-21,Travel Rewards Campaign,Display,fuel cashback card,Desktop,Chennai,Students,1478,33,347.59,24,10,0,0.0,39.3,0.022327469553450607,10.533030303030301,0.0,,0.0,0.7272727272727273,0.4166666666666667,0.0
2026-02-05,Travel Rewards Campaign,Google Search,credit card for business,Mobile,Delhi,Students,1398,64,2045.55,50,14,0,0.0,40.2,0.045779685264663805,31.96171875,0.0,,0.0,0.78125,0.28,0.0
2026-01-12,Travel Rewards Campaign,Display,business credit card,Mobile,Kolkata,Frequent Travelers,3279,113,2609.91,77,15,1,18337.84,72.1,0.03446172613601708,23.09654867256637,0.008849557522123894,2609.91,7.0262346211172035,0.6814159292035398,0.19480519480519481,0.06666666666666667
2026-01-02,Premium Card Campaign,Bing Search,low annual fee card,Mobile,Chennai,Premium Customers,502,18,369.62,13,2,0,0.0,83.9,0.035856573705179286,20.534444444444446,0.0,,0.0,0.7222222222222222,0.15384615384615385,0.0
2026-01-13,Business Card Paid Search,Meta,fuel cashback card,Mobile,Mumbai,Frequent Travelers,3058,91,1217.33,68,20,2,30646.51,80.0,0.029758011772400263,13.377252747252747,0.02197802197802198,608.665,25.17518667904348,0.7472527472527473,0.29411764705882354,0.1
2026-02-22,Cashback Search Campaign,Affiliate,credit card for business,Mobile,Kolkata,Small Business Owners,8231,382,8160.77,186,73,9,167548.5,95.9,0.04640991374073624,21.363272251308903,0.02356020942408377,906.7522222222223,20.530967053354033,0.4869109947643979,0.3924731182795699,0.1232876712328767
2026-02-01,Business Card Paid Search,Affiliate,business credit card,Mobile,Hyderabad,High Income Urban,1925,39,895.18,24,5,0,0.0,79.6,0.02025974025974026,22.953333333333333,0.0,,0.0,0.6153846153846154,0.20833333333333334,0.0
2026-01-16,SME Acquisition Campaign,Affiliate,travel rewards card,Desktop,Kolkata,Premium Customers,3583,88,2107.39,64,15,2,38207.53,84.7,0.024560424225509348,23.947613636363634,0.022727272727272728,1053.695,18.130260654174123,0.7272727272727273,0.234375,0.13333333333333333
2026-02-01,Credit Card Acquisition,YouTube,airport lounge credit card,Desktop,Delhi,Students,2398,121,2328.63,88,26,3,11232.3,38.7,0.05045871559633028,19.244876033057853,0.024793388429752067,776.21,4.823565787609023,0.7272727272727273,0.29545454545454547,0.11538461538461539
2026-02-01,Cashback Search Campaign,Google Search,fuel cashback card,Mobile,Mumbai,Young Professionals,6153,256,5155.67,183,74,8,104693.82,44.2,0.04160572078660816,20.1393359375,0.03125,644.45875,20.306540178095187,0.71484375,0.40437158469945356,0.10810810810810811
2026-01-11,Credit Card Acquisition,Bing Search,cashback credit card,Desktop,Mumbai,Small Business Owners,2673,84,2338.56,61,25,5,80710.47,75.3,0.031425364758698095,27.84,0.05952380952380952,467.712,34.51289254926108,0.7261904761904762,0.4098360655737705,0.2
2026-01-10,Premium Card Campaign,Display,fuel cashback card,Desktop,Chennai,High Income Urban,1073,37,461.33,30,10,0,0.0,61.0,0.034482758620689655,12.468378378378379,0.0,,0.0,0.8108108108108109,0.3333333333333333,0.0
2026-01-15,SME Acquisition Campaign,Meta,business credit card,Mobile,Mumbai,Young Professionals,853,31,484.24,23,9,1,7632.7,62.5,0.03634232121922626,15.620645161290323,0.03225806451612903,484.24,15.76222534280522,0.7419354838709677,0.391304347826087,0.1111111111111111
2026-01-17,Premium Card Campaign,Google Search,premium credit card,Mobile,Gurgaon,Frequent Travelers,778,57,1561.69,30,11,1,17392.3,94.7,0.07326478149100257,27.398070175438598,0.017543859649122806,1561.69,11.136845340624578,0.5263157894736842,0.36666666666666664,0.09090909090909091
2026-02-09,SME Acquisition Campaign,Affiliate,business credit card,Mobile,Chennai,High Income Urban,1659,52,1136.92,45,13,1,14870.03,68.0,0.03134418324291742,21.863846153846154,0.019230769230769232,1136.92,13.079222812510995,0.8653846153846154,0.28888888888888886,0.07692307692307693
2026-01-18,Credit Card Acquisition,Meta,best credit card,Mobile,Chennai,Frequent Travelers,939,31,461.75,17,7,0,0.0,63.5,0.03301384451544196,14.89516129032258,0.0,,0.0,0.5483870967741935,0.4117647058823529,0.0
2026-02-24,Credit Card Acquisition,Affiliate,premium credit card,Desktop,Gurgaon,Frequent Travelers,1232,27,430.24,21,4,0,0.0,76.0,0.021915584415584416,15.934814814814816,0.0,,0.0,0.7777777777777778,0.19047619047619047,0.0
2026-03-14,Credit Card Acquisition,Meta,business credit card,Mobile,Delhi,Students,4013,192,3253.34,114,43,5,35263.16,40.6,0.04784450535758784,16.944479166666667,0.026041666666666668,650.668,10.839063854377349,0.59375,0.37719298245614036,0.11627906976744186
2026-01-25,SME Acquisition Campaign,Google Search,credit card for business,Mobile,Pune,Frequent Travelers,4475,274,7635.7,228,56,7,127741.29,90.6,0.06122905027932961,27.86751824817518,0.025547445255474453,1090.8142857142857,16.7294799428998,0.8321167883211679,0.24561403508771928,0.125
2026-02-28,Travel Rewards Campaign,Google Search,airport lounge credit card,Tablet,Hyderabad,Young Professionals,1187,84,1557.91,58,20,2,32298.26,43.2,0.07076663858466722,18.54654761904762,0.023809523809523808,778.955,20.731788100724685,0.6904761904761905,0.3448275862068966,0.1
2026-03-19,Credit Card Acquisition,Google Search,business credit card,Mobile,Pune,Small Business Owners,2426,153,3439.39,114,49,5,96119.51,72.1,0.06306677658697445,22.47967320261438,0.032679738562091505,687.8779999999999,27.94667368341479,0.7450980392156863,0.4298245614035088,0.10204081632653061
2026-03-30,Premium Card Campaign,Google Search,credit card for business,Desktop,Delhi,Students,1456,78,1647.57,43,15,2,8040.56,52.6,0.05357142857142857,21.122692307692308,0.02564102564102564,823.785,4.880253949756308,0.5512820512820513,0.3488372093023256,0.13333333333333333
2026-01-22,Cashback Search Campaign,YouTube,cashback credit card,Mobile,Bangalore,Small Business Owners,772,7,73.31,5,1,0,0.0,66.3,0.009067357512953367,10.472857142857142,0.0,,0.0,0.7142857142857143,0.2,0.0
2026-01-30,SME Acquisition Campaign,Meta,best credit card,Mobile,Bangalore,Frequent Travelers,3170,50,650.42,37,13,1,18641.99,83.7,0.015772870662460567,13.0084,0.02,650.42,28.661464899603338,0.74,0.35135135135135137,0.07692307692307693
2026-03-25,Premium Card Campaign,Meta,travel rewards card,Mobile,Kolkata,Premium Customers,1908,31,701.29,23,9,1,18870.54,81.3,0.016247379454926623,22.622258064516128,0.03225806451612903,701.29,26.90832608478661,0.7419354838709677,0.391304347826087,0.1111111111111111
2026-03-26,Business Card Paid Search,Display,best credit card,Mobile,Hyderabad,High Income Urban,1485,18,117.91,14,7,0,0.0,82.3,0.012121212121212121,6.5505555555555555,0.0,,0.0,0.7777777777777778,0.5,0.0
2026-02-13,Business Card Paid Search,Google Search,premium credit card,Mobile,Chennai,Students,2830,159,3914.36,116,45,4,11789.35,44.5,0.05618374558303887,24.618616352201258,0.025157232704402517,978.59,3.01182057858756,0.7295597484276729,0.3879310344827586,0.08888888888888889
2026-02-01,Cashback Search Campaign,Google Search,airport lounge credit card,Mobile,Hyderabad,Frequent Travelers,1052,54,1073.97,37,11,2,36099.29,76.4,0.051330798479087454,19.888333333333335,0.037037037037037035,536.985,33.61294077115748,0.6851851851851852,0.2972972972972973,0.18181818181818182
2026-02-20,Travel Rewards Campaign,Google Search,best credit card,Mobile,Hyderabad,Students,583,22,484.29,14,4,0,0.0,51.0,0.03773584905660377,22.01318181818182,0.0,,0.0,0.6363636363636364,0.2857142857142857,0.0
2026-02-15,Credit Card Acquisition,Google Search,fuel cashback card,Desktop,Gurgaon,Premium Customers,3072,107,2785.76,73,19,3,64800.06,88.2,0.034830729166666664,26.03514018691589,0.028037383177570093,928.5866666666667,23.26117827810005,0.6822429906542056,0.2602739726027397,0.15789473684210525
2026-01-21,SME Acquisition Campaign,YouTube,travel rewards card,Mobile,Gurgaon,Young Professionals,3949,64,1463.74,52,12,1,11672.97,49.6,0.016206634591035704,22.8709375,0.015625,1463.74,7.97475644581688,0.8125,0.23076923076923078,0.08333333333333333
2026-02-01,Premium Card Campaign,Google Search,premium credit card,Desktop,Bangalore,Young Professionals,458,26,741.75,16,2,0,0.0,56.8,0.056768558951965066,28.528846153846153,0.0,,0.0,0.6153846153846154,0.125,0.0
2026-02-08,Credit Card Acquisition,Google Search,fuel cashback card,Mobile,Hyderabad,High Income Urban,3713,162,3797.38,92,27,4,59439.75,55.7,0.04363048747643415,23.44061728395062,0.024691358024691357,949.345,15.652831689217303,0.5679012345679012,0.29347826086956524,0.14814814814814814
2026-01-12,Premium Card Campaign,Google Search,premium credit card,Mobile,Kolkata,Young Professionals,5093,214,5697.93,137,31,3,26870.47,53.4,0.04201845670528176,26.625841121495327,0.014018691588785047,1899.3100000000002,4.7158301348033405,0.6401869158878505,0.22627737226277372,0.0967741935483871
2026-02-16,SME Acquisition Campaign,Display,fuel cashback card,Desktop,Mumbai,Premium Customers,1755,34,418.11,26,9,1,24240.88,66.6,0.019373219373219373,12.29735294117647,0.029411764705882353,418.11,57.977278706560476,0.7647058823529411,0.34615384615384615,0.1111111111111111
2026-01-18,Business Card Paid Search,Bing Search,no annual fee credit card,Mobile,Pune,Small Business Owners,3006,166,3610.55,115,34,5,99441.37,100.0,0.0552228875582169,21.750301204819277,0.030120481927710843,722.11,27.541889739790335,0.6927710843373494,0.2956521739130435,0.14705882352941177
2026-01-21,Credit Card Acquisition,Bing Search,airport lounge credit card,Mobile,Bangalore,Premium Customers,1979,125,3452.15,96,24,3,63952.08,87.7,0.06316321374431531,27.6172,0.024,1150.7166666666667,18.52529003664383,0.768,0.25,0.125
2026-01-13,Cashback Search Campaign,Bing Search,credit card for business,Mobile,Hyderabad,Premium Customers,3104,115,3677.04,64,10,1,24033.53,93.3,0.03704896907216495,31.974260869565217,0.008695652173913044,3677.04,6.536107847616561,0.5565217391304348,0.15625,0.1
2026-01-21,Travel Rewards Campaign,Affiliate,best credit card,Desktop,Mumbai,Frequent Travelers,1828,44,392.34,21,6,0,0.0,69.6,0.024070021881838075,8.916818181818181,0.0,,0.0,0.4772727272727273,0.2857142857142857,0.0
2026-01-08,Cashback Search Campaign,Google Search,cashback credit card,Mobile,Hyderabad,Young Professionals,2755,150,2843.67,111,22,1,9587.2,67.3,0.0544464609800363,18.9578,0.006666666666666667,2843.67,3.371417921207454,0.74,0.1981981981981982,0.045454545454545456
2026-02-15,Travel Rewards Campaign,YouTube,fuel cashback card,Mobile,Chennai,Students,603,11,117.34,8,3,0,0.0,52.7,0.01824212271973466,10.667272727272728,0.0,,0.0,0.7272727272727273,0.375,0.0
2026-01-07,Premium Card Campaign,Display,no annual fee credit card,Mobile,Delhi,High Income Urban,1181,22,126.33,12,4,0,0.0,81.4,0.018628281117696866,5.742272727272727,0.0,,0.0,0.5454545454545454,0.3333333333333333,0.0
2026-01-23,Credit Card Acquisition,YouTube,airport lounge credit card,Desktop,Mumbai,Small Business Owners,2406,115,1274.19,87,28,4,73341.06,81.2,0.04779717373233583,11.079913043478262,0.034782608695652174,318.5475,57.5589668730723,0.7565217391304347,0.3218390804597701,0.14285714285714285
2026-03-16,Credit Card Acquisition,Affiliate,cashback credit card,Mobile,Chennai,Students,1205,38,434.16,30,13,0,0.0,55.2,0.03153526970954357,11.425263157894738,0.0,,0.0,0.7894736842105263,0.43333333333333335,0.0
2026-03-27,Travel Rewards Campaign,Google Search,best credit card,Mobile,Pune,Frequent Travelers,2035,100,2386.61,71,24,2,26587.83,71.9,0.04914004914004914,23.866100000000003,0.02,1193.305,11.140416741738282,0.71,0.3380281690140845,0.08333333333333333
2026-01-22,Business Card Paid Search,Bing Search,no annual fee credit card,Mobile,Delhi,Frequent Travelers,5283,197,4816.35,156,57,4,65839.98,81.7,0.03728941889078175,24.448477157360408,0.02030456852791878,1204.0875,13.670098726213832,0.7918781725888325,0.36538461538461536,0.07017543859649122
2026-03-30,SME Acquisition Campaign,Google Search,cashback credit card,Mobile,Chennai,Small Business Owners,623,29,649.47,21,8,0,0.0,82.5,0.04654895666131621,22.395517241379313,0.0,,0.0,0.7241379310344828,0.38095238095238093,0.0
2026-01-22,Cashback Search Campaign,YouTube,travel rewards card,Mobile,Gurgaon,Students,1633,79,1064.92,55,16,1,2934.16,33.2,0.04837721984078383,13.48,0.012658227848101266,1064.92,2.755286782105698,0.6962025316455697,0.2909090909090909,0.0625
2026-01-29,Premium Card Campaign,Google Search,low annual fee card,Desktop,Bangalore,Small Business Owners,1476,62,1061.18,48,14,1,20574.92,63.7,0.04200542005420054,17.115806451612904,0.016129032258064516,1061.18,19.38871821934073,0.7741935483870968,0.2916666666666667,0.07142857142857142
2026-01-13,Cashback Search Campaign,Google Search,premium credit card,Mobile,Hyderabad,Small Business Owners,3326,159,4385.15,138,47,10,177608.82,79.0,0.047805171377029464,27.57955974842767,0.06289308176100629,438.515,40.50233629408345,0.8679245283018868,0.34057971014492755,0.2127659574468085
2026-03-23,Cashback Search Campaign,YouTube,premium credit card,Mobile,Bangalore,Young Professionals,3433,158,3572.25,106,24,2,23914.96,59.0,0.046023885814156715,22.609177215189874,0.012658227848101266,1786.125,6.694649030722934,0.6708860759493671,0.22641509433962265,0.08333333333333333
2026-01-02,Premium Card Campaign,YouTube,business credit card,Desktop,Pune,Students,3725,214,4809.46,152,73,9,28722.56,42.3,0.0574496644295302,22.47411214953271,0.04205607476635514,534.3844444444444,5.972096659500235,0.7102803738317757,0.48026315789473684,0.1232876712328767
2026-01-29,Premium Card Campaign,Google Search,travel rewards card,Mobile,Hyderabad,Young Professionals,1486,108,3132.24,69,24,2,18030.33,72.5,0.07267833109017496,29.00222222222222,0.018518518518518517,1566.12,5.756369243736113,0.6388888888888888,0.34782608695652173,0.08333333333333333
2026-03-26,Credit Card Acquisition,Display,low annual fee card,Mobile,Delhi,Young Professionals,750,13,278.71,9,2,0,0.0,75.8,0.017333333333333333,21.439230769230768,0.0,,0.0,0.6923076923076923,0.2222222222222222,0.0
2026-03-20,Cashback Search Campaign,Display,business credit card,Mobile,Mumbai,High Income Urban,1529,47,1233.57,33,16,2,27133.98,78.6,0.030739045127534337,26.246170212765957,0.0425531914893617,616.785,21.996303412047958,0.7021276595744681,0.48484848484848486,0.125
2026-02-21,SME Acquisition Campaign,Google Search,cashback credit card,Mobile,Mumbai,Young Professionals,1846,54,1455.82,43,10,0,0.0,67.9,0.02925243770314193,26.959629629629628,0.0,,0.0,0.7962962962962963,0.23255813953488372,0.0
2026-01-27,SME Acquisition Campaign,Bing Search,business credit card,Mobile,Hyderabad,Premium Customers,2844,151,4953.2,125,57,10,234863.12,87.2,0.05309423347398031,32.80264900662252,0.06622516556291391,495.32,47.416441896147944,0.8278145695364238,0.456,0.17543859649122806
2026-02-19,Travel Rewards Campaign,Display,fuel cashback card,Mobile,Delhi,Frequent Travelers,2773,31,428.86,24,9,1,10928.65,79.8,0.011179228272628922,13.834193548387097,0.03225806451612903,428.86,25.483024763326025,0.7741935483870968,0.375,0.1111111111111111
2026-03-20,Premium Card Campaign,YouTube,travel rewards card,Tablet,Hyderabad,Frequent Travelers,2636,83,1788.01,66,28,5,85577.85,82.3,0.03148710166919575,21.542289156626506,0.060240963855421686,357.602,47.86206452984044,0.7951807228915663,0.42424242424242425,0.17857142857142858
2026-01-23,Credit Card Acquisition,Bing Search,no annual fee credit card,Desktop,Hyderabad,Premium Customers,3592,179,2645.6,118,38,4,75624.7,89.4,0.049832962138084635,14.779888268156425,0.0223463687150838,661.4,28.585084668884186,0.659217877094972,0.3220338983050847,0.10526315789473684
2026-03-29,SME Acquisition Campaign,Google Search,no annual fee credit card,Desktop,Kolkata,Small Business Owners,2503,117,2082.0,75,25,3,58746.77,87.9,0.046743907311226525,17.794871794871796,0.02564102564102564,694.0,28.216508165225743,0.6410256410256411,0.3333333333333333,0.12
2026-02-13,Business Card Paid Search,YouTube,low annual fee card,Mobile,Chennai,Students,1181,4,44.45,3,0,0,0.0,45.5,0.003386960203217612,11.1125,0.0,,0.0,0.75,0.0,0.0
2026-03-18,Credit Card Acquisition,Affiliate,best credit card,Mobile,Hyderabad,Students,2342,88,1101.01,63,26,3,6636.47,40.0,0.037574722459436376,12.511477272727273,0.03409090909090909,367.00333333333333,6.027620094277073,0.7159090909090909,0.4126984126984127,0.11538461538461539
2026-01-22,Credit Card Acquisition,Display,no annual fee credit card,Mobile,Mumbai,Students,3078,34,391.07,29,10,0,0.0,47.6,0.011046133853151396,11.502058823529412,0.0,,0.0,0.8529411764705882,0.3448275862068966,0.0
